order_item_id,order_id,product_id,quantity,unit_price,line_total,created_at,updated_at
289,99,71,5,286.96,1434.80,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
290,99,48,4,261.94,1047.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
291,99,71,2,286.96,573.92,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
292,100,51,4,56.22,224.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
293,100,68,4,301.57,1206.28,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
294,100,99,4,430.71,1722.84,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
295,101,41,1,90.91,90.91,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
296,101,58,4,463.92,1855.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
297,102,100,5,159.54,797.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
298,102,82,5,373.78,1868.90,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
299,103,8,1,479.03,479.03,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
300,103,67,2,37.87,75.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
301,103,39,2,368.63,737.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
302,103,21,3,141.19,423.57,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
303,103,91,2,450.50,901.00,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
304,104,33,2,383.36,766.72,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
305,105,81,3,470.08,1410.24,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
306,105,79,5,309.72,1548.60,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
307,106,75,2,314.37,628.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
308,106,22,5,114.19,570.95,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
309,106,93,5,392.26,1961.30,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
310,106,44,5,224.67,1123.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
311,106,6,1,230.11,230.11,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
312,107,99,5,430.71,2153.55,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
313,107,54,5,103.88,519.40,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
314,108,38,3,38.38,115.14,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
315,108,62,2,351.33,702.66,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
316,108,88,4,14.74,58.96,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
317,108,39,4,368.63,1474.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
318,108,10,1,405.49,405.49,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
319,109,60,2,90.67,181.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
320,109,44,5,224.67,1123.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
321,109,19,3,117.61,352.83,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
322,109,92,3,112.94,338.82,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
323,110,98,3,88.01,264.03,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
324,110,66,5,243.63,1218.15,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
325,111,16,3,191.39,574.17,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
326,111,58,2,463.92,927.84,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
327,111,19,1,117.61,117.61,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
328,111,7,3,352.09,1056.27,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
329,112,21,3,141.19,423.57,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
330,112,74,3,465.22,1395.66,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
331,113,60,4,90.67,362.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
332,113,40,4,385.26,1541.04,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
333,113,3,1,299.34,299.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
334,113,51,5,56.22,281.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
335,113,59,2,247.96,495.92,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
336,114,7,3,352.09,1056.27,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
337,115,69,1,68.74,68.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
338,115,14,4,388.80,1555.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
339,115,18,3,90.07,270.21,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
340,116,6,4,230.11,920.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
341,116,7,5,352.09,1760.45,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
342,116,72,2,338.17,676.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
343,117,50,5,241.61,1208.05,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
344,118,88,5,14.74,73.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
345,118,16,2,191.39,382.78,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
346,118,13,4,104.22,416.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
347,118,48,3,261.94,785.82,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
348,118,72,3,338.17,1014.51,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
349,119,66,4,243.63,974.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
350,119,65,1,39.87,39.87,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
351,119,6,1,230.11,230.11,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
352,119,18,3,90.07,270.21,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
353,119,61,5,463.99,2319.95,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
354,120,79,3,309.72,929.16,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
355,120,21,4,141.19,564.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
356,120,79,3,309.72,929.16,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
357,121,39,4,368.63,1474.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
358,121,3,3,299.34,898.02,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
359,121,43,1,359.34,359.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
360,121,54,5,103.88,519.40,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
361,121,40,1,385.26,385.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
362,122,74,2,465.22,930.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
363,122,93,1,392.26,392.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
364,122,75,4,314.37,1257.48,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
365,122,22,5,114.19,570.95,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
366,122,81,5,470.08,2350.40,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
367,123,5,5,360.85,1804.25,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
368,123,90,1,82.57,82.57,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
369,124,54,2,103.88,207.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
370,124,53,2,39.70,79.40,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
371,124,53,5,39.70,198.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
372,125,91,2,450.50,901.00,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
373,126,68,4,301.57,1206.28,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
374,126,41,2,90.91,181.82,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
375,126,59,5,247.96,1239.80,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
376,126,44,5,224.67,1123.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
377,127,62,2,351.33,702.66,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
378,127,32,3,477.37,1432.11,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
379,127,72,3,338.17,1014.51,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
380,127,29,3,133.19,399.57,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
381,127,99,3,430.71,1292.13,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
382,128,62,3,351.33,1053.99,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
383,128,72,3,338.17,1014.51,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
384,128,37,1,64.82,64.82,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
385,129,45,2,120.10,240.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
386,129,38,1,38.38,38.38,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
387,129,37,1,64.82,64.82,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
388,129,45,4,120.10,480.40,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
389,130,26,5,251.82,1259.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
390,130,35,5,193.22,966.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
391,131,79,5,309.72,1548.60,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
392,132,29,2,133.19,266.38,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
393,132,7,1,352.09,352.09,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
394,132,53,3,39.70,119.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
395,132,92,4,112.94,451.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
396,132,13,2,104.22,208.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
397,133,84,4,257.65,1030.60,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
398,133,62,2,351.33,702.66,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
399,133,97,3,403.10,1209.30,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
400,133,42,3,482.54,1447.62,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
401,134,30,5,344.04,1720.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
402,134,95,1,488.34,488.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
403,134,23,4,80.01,320.04,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
404,134,23,1,80.01,80.01,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
405,134,51,4,56.22,224.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
406,135,39,5,368.63,1843.15,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
407,136,59,5,247.96,1239.80,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
408,136,68,4,301.57,1206.28,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
409,136,18,5,90.07,450.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
410,137,43,2,359.34,718.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
411,138,2,3,370.87,1112.61,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
412,138,38,5,38.38,191.90,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
413,139,82,4,373.78,1495.12,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
414,139,55,5,99.91,499.55,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
415,139,42,1,482.54,482.54,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
416,139,52,1,211.44,211.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
417,139,24,2,274.10,548.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
418,140,34,4,422.42,1689.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
419,141,39,5,368.63,1843.15,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
420,141,93,5,392.26,1961.30,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
421,141,2,3,370.87,1112.61,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
422,142,86,1,173.44,173.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
423,143,88,5,14.74,73.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
424,143,91,3,450.50,1351.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
425,143,89,1,277.34,277.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
426,143,82,3,373.78,1121.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
427,144,18,4,90.07,360.28,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
428,144,20,4,122.23,488.92,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
429,145,90,5,82.57,412.85,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
430,145,61,5,463.99,2319.95,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
431,145,86,2,173.44,346.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
432,145,98,2,88.01,176.02,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
433,146,58,5,463.92,2319.60,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
434,146,91,3,450.50,1351.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
435,146,10,5,405.49,2027.45,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
436,146,15,1,196.26,196.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
437,146,71,5,286.96,1434.80,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
438,147,42,5,482.54,2412.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
439,147,57,1,329.55,329.55,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
440,148,66,4,243.63,974.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
441,149,66,4,243.63,974.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
442,149,59,5,247.96,1239.80,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
443,150,93,1,392.26,392.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
444,150,51,3,56.22,168.66,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
445,150,1,2,22.26,44.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
446,151,45,1,120.10,120.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
447,151,70,1,301.31,301.31,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
448,151,9,4,57.39,229.56,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
449,151,5,3,360.85,1082.55,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
450,152,48,4,261.94,1047.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
451,152,58,4,463.92,1855.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
452,152,49,1,274.22,274.22,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
453,152,88,5,14.74,73.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
454,153,23,5,80.01,400.05,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
455,154,1,1,22.26,22.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
456,154,39,4,368.63,1474.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
457,155,49,2,274.22,548.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
458,155,32,4,477.37,1909.48,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
459,155,45,2,120.10,240.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
460,155,36,2,460.06,920.12,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
461,155,93,1,392.26,392.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
462,156,99,1,430.71,430.71,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
463,156,31,2,64.66,129.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
464,156,9,1,57.39,57.39,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
465,156,77,1,441.62,441.62,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
466,156,58,5,463.92,2319.60,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
467,157,95,1,488.34,488.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
468,157,52,4,211.44,845.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
469,158,18,5,90.07,450.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
470,159,77,3,441.62,1324.86,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
471,159,31,3,64.66,193.98,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
472,159,19,5,117.61,588.05,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
473,159,29,4,133.19,532.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
474,159,39,3,368.63,1105.89,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
475,160,72,4,338.17,1352.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
476,160,7,3,352.09,1056.27,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
477,160,83,4,113.21,452.84,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
478,160,68,3,301.57,904.71,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
479,161,39,4,368.63,1474.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
480,161,24,5,274.10,1370.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
481,162,91,2,450.50,901.00,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
482,162,60,1,90.67,90.67,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
483,162,72,4,338.17,1352.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
484,163,32,3,477.37,1432.11,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
485,163,27,3,317.45,952.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
486,163,83,1,113.21,113.21,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
487,163,58,3,463.92,1391.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
488,164,35,4,193.22,772.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
489,165,25,5,205.71,1028.55,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
490,166,27,3,317.45,952.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
491,166,39,1,368.63,368.63,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
492,166,28,2,41.13,82.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
493,166,95,1,488.34,488.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
494,167,91,2,450.50,901.00,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
495,167,51,2,56.22,112.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
496,167,71,3,286.96,860.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
497,167,100,3,159.54,478.62,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
498,167,49,4,274.22,1096.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
499,168,34,3,422.42,1267.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
500,168,66,4,243.63,974.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
501,168,60,1,90.67,90.67,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
502,169,48,3,261.94,785.82,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
503,169,53,1,39.70,39.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
504,170,34,5,422.42,2112.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
505,171,20,2,122.23,244.46,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
506,171,43,2,359.34,718.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
507,171,49,5,274.22,1371.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
508,172,84,3,257.65,772.95,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
509,172,33,4,383.36,1533.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
510,172,93,4,392.26,1569.04,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
511,172,59,2,247.96,495.92,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
512,172,94,3,377.24,1131.72,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
513,173,70,1,301.31,301.31,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
514,173,68,1,301.57,301.57,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
515,174,53,2,39.70,79.40,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
516,175,91,2,450.50,901.00,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
517,176,8,5,479.03,2395.15,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
518,176,82,5,373.78,1868.90,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
519,176,62,4,351.33,1405.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
520,177,3,5,299.34,1496.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
521,178,65,4,39.87,159.48,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
522,179,68,2,301.57,603.14,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
523,180,35,4,193.22,772.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
524,180,11,3,486.83,1460.49,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
525,180,52,4,211.44,845.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
526,181,88,1,14.74,14.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
527,181,84,1,257.65,257.65,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
528,181,12,4,416.41,1665.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
529,182,82,1,373.78,373.78,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
530,183,56,3,405.93,1217.79,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
531,183,73,1,74.13,74.13,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
532,183,68,1,301.57,301.57,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
533,183,30,2,344.04,688.08,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
534,184,6,1,230.11,230.11,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
535,184,88,3,14.74,44.22,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
536,184,70,5,301.31,1506.55,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
537,185,3,2,299.34,598.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
538,185,76,2,273.44,546.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
539,185,97,4,403.10,1612.40,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
540,186,73,2,74.13,148.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
541,186,73,4,74.13,296.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
542,187,97,2,403.10,806.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
543,187,89,1,277.34,277.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
544,187,65,3,39.87,119.61,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
545,187,7,1,352.09,352.09,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
546,188,78,5,87.30,436.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
547,188,77,4,441.62,1766.48,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
548,188,100,3,159.54,478.62,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
549,189,63,2,334.32,668.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
550,189,46,5,122.76,613.80,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
551,189,49,4,274.22,1096.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
552,189,24,5,274.10,1370.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
553,190,38,2,38.38,76.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
554,190,92,1,112.94,112.94,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
