order_id,customer_id,order_number,order_date,total_amount,order_status,created_at,updated_at
957,192,ORD-000957,2024-05-25,806.37,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
958,122,ORD-000958,2024-09-04,512.60,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
959,332,ORD-000959,2023-10-23,1581.06,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
960,106,ORD-000960,2024-07-06,378.68,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
961,267,ORD-000961,2023-11-26,1518.60,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
962,481,ORD-000962,2023-07-29,400.05,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
963,282,ORD-000963,2023-07-29,6980.88,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
964,91,ORD-000964,2024-09-12,2024.82,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
965,41,ORD-000965,2024-01-04,3927.67,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
966,390,ORD-000966,2023-06-09,352.04,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
967,219,ORD-000967,2023-03-27,3260.73,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
968,193,ORD-000968,2024-07-29,718.68,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
969,367,ORD-000969,2024-04-25,2060.06,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
970,374,ORD-000970,2024-01-19,3601.93,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
971,37,ORD-000971,2024-02-23,1208.05,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
972,84,ORD-000972,2023-07-18,3387.99,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
973,357,ORD-000973,2023-03-01,4438.79,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
974,358,ORD-000974,2024-11-12,1145.40,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
975,309,ORD-000975,2024-08-15,196.26,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
976,330,ORD-000976,2024-12-29,5966.25,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
977,130,ORD-000977,2024-12-09,4951.34,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
978,398,ORD-000978,2023-12-19,835.05,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
979,4,ORD-000979,2023-06-22,104.22,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
980,397,ORD-000980,2024-12-14,3473.86,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
981,102,ORD-000981,2024-05-13,2615.58,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
982,133,ORD-000982,2024-02-23,4931.75,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
983,16,ORD-000983,2024-08-22,1765.61,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
984,405,ORD-000984,2023-02-12,1408.97,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
985,267,ORD-000985,2023-09-30,2276.73,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
986,162,ORD-000986,2023-09-03,3256.57,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
987,446,ORD-000987,2024-12-16,1576.95,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
988,144,ORD-000988,2024-12-17,3353.08,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
989,339,ORD-000989,2023-07-12,3081.15,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
990,120,ORD-000990,2024-09-13,4622.63,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
991,376,ORD-000991,2024-01-30,2003.84,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
992,155,ORD-000992,2024-11-20,2220.57,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
993,124,ORD-000993,2023-09-07,1958.30,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
994,367,ORD-000994,2023-01-30,1818.16,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
995,488,ORD-000995,2024-11-17,1524.19,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
996,447,ORD-000996,2023-08-18,3196.99,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
997,115,ORD-000997,2023-09-23,4107.34,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
998,480,ORD-000998,2023-07-12,3105.20,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
999,98,ORD-000999,2024-02-02,2227.88,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1000,303,ORD-001000,2023-08-16,3483.82,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
